gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NA	Ckm	NM_007710	+	0.0441838598215794	0.0883677196431588	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176735439286318	0	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0	0.0441838598215794	0	0.0883677196431588	0	0	0	0.132551579464738	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0	0	0.0441838598215794	0	0.176735439286318	0.0441838598215794	0.0441838598215794	0.0441838598215794	0	0	0.0883677196431588	0	0.176735439286318	0.0441838598215794
NA	Cox8b	NM_007751	-	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0	0	0.176735439286318	0	0	0	0	0	0.132551579464738	0	0.132551579464738	0	0	0	0	0.0441838598215794	0	0.0883677196431588	0.0441838598215794	0.0441838598215794	0	0	0	0.0441838598215794	0	0.0441838598215794	0	0	0	0	0.0883677196431588	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0	0	0	0.176735439286318	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0	0.0883677196431588	0.0883677196431588	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0.176735439286318	0	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0
NA	Cpt1b	NM_009948	-	0	0	0.0441838598215794	0.132551579464738	0	0.0441838598215794	0	0.132551579464738	0.0883677196431588	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.132551579464738	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0.132551579464738	0	0	0	0.0883677196431588	0	0.0883677196431588	0.0441838598215794	0.0883677196431588	0	0	0	0	0	0	0.0441838598215794	0	0	0.0441838598215794	0.0883677196431588	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0.0883677196431588	0	0	0.0441838598215794	0	0.0441838598215794	0	0	0	0	0	0	0	0	0.0441838598215794	0	0	0.0441838598215794	0.132551579464738	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0.0883677196431588	0	0.0441838598215794	0	0	0	0	0	0	0
NA	Dchs1	NM_001162943	-	0.0883677196431588	0.0441838598215794	0	0	0	0.0883677196431588	0	0	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0.132551579464738	0.397654738394215	0.132551579464738	0.0441838598215794	0.441838598215794	0.132551579464738	0.132551579464738	0.0441838598215794	0	0.220919299107897	0	0.0883677196431588	0	0	0	0.176735439286318	0	0.0883677196431588	0	0	0.0441838598215794	0.176735439286318	0.441838598215794	0.309287018751056	0.0883677196431588	0.0441838598215794	0	0.132551579464738	0.309287018751056	0.0441838598215794	0.0441838598215794	0.265103158929476	0.265103158929476	0	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0.0883677196431588	0.397654738394215	0	0.0441838598215794	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0.132551579464738	0.0441838598215794	0.132551579464738	0.0883677196431588	0	0.0441838598215794	0.132551579464738	0.176735439286318	0.132551579464738	0.0441838598215794	0	0.0441838598215794	0	0	0	0.0883677196431588	0.0441838598215794	0	0.0441838598215794	0	0.132551579464738	0.0441838598215794	0	0	0.0441838598215794	0.132551579464738	0.265103158929476	0.0441838598215794	0.176735439286318	0.0883677196431588	0	0.0441838598215794
NA	Disp2	NM_170593	+	0	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0.220919299107897	0	0	0	0.0883677196431588	0	0	0.0441838598215794	0.132551579464738	0	0	0	0.132551579464738	0	0	0	0	0.0883677196431588	0	0	0.0883677196431588	0	0.0883677196431588	0.0441838598215794	0.0883677196431588	0.132551579464738	0	0.132551579464738	0.176735439286318	0	0	0	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.0883677196431588	0.0441838598215794	0	0.0883677196431588	0	0.0883677196431588	0	0	0	0.220919299107897	0	0.0883677196431588	0.0441838598215794	0.220919299107897	0	0.0441838598215794	0	0	0.0441838598215794	0	0.0883677196431588	0	0	0.0883677196431588	0	0	0	0	0.0441838598215794	0.0883677196431588	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0.0883677196431588	0	0	0	0.0441838598215794	0	0
NA	Dynap	NM_029346	-	0	0	0	0	0.132551579464738	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0	0	0	0.0883677196431588	0.309287018751056	0.132551579464738	0	0	0	0.0441838598215794	0	0	0	0.132551579464738	0	0	0.0441838598215794	0	0	0	0	0
NA	Entpd4	NM_026174_2	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Fabp3	NM_010174	+	0	0.0441838598215794	0	0	0.0883677196431588	0.0441838598215794	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0.132551579464738	0	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0	0.0883677196431588	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0	0	0	0.176735439286318	0	0	0.0883677196431588	0	0.0441838598215794	0.220919299107897	0.0441838598215794	0.0441838598215794	0.132551579464738	0	0.0883677196431588	0	0.0441838598215794	0	0.0883677196431588	0.0883677196431588	0.0441838598215794	0	0.176735439286318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0	0	0	0.0883677196431588	0.0441838598215794	0	0	0	0	0.0441838598215794	0	0	0	0	0
NA	Fah	NM_010176	-	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0.220919299107897	0	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0.353470878572635	0.132551579464738	0	0	0	0	0.132551579464738	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0.0883677196431588	0.0441838598215794	0	0.176735439286318	0	0.441838598215794	0	0.0441838598215794	0.132551579464738	0.0441838598215794	0.618574037502111	0.176735439286318	0	0.0441838598215794	0.132551579464738	0.265103158929476	0.132551579464738	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0	0	0.0441838598215794	0	0	0	0	0	0	0	0	0.0441838598215794	0
NA	Fat4	NM_183221	+	0	0	0	0	0	0	0	0	0	0	0	0.132551579464738	0	0	0	0.0441838598215794	0	0.0883677196431588	0	0	0	0.0883677196431588	0	0	0.0883677196431588	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0.176735439286318	0.0441838598215794	0	0	0	0	0	0	0	0.132551579464738	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.0883677196431588	0	0	0	0	0.0883677196431588	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0	0.0441838598215794	0.0883677196431588	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0	0.132551579464738	0	0.0883677196431588	0	0	0	0	0	0.0441838598215794	0	0
NA	Fbxo44	NM_001161852	-	0	0.0883677196431588	0.132551579464738	0	0	0	0	0	0.132551579464738	0	0.220919299107897	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0	0.132551579464738	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0.176735439286318	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0.0441838598215794	0.132551579464738	0.132551579464738	0	0	0	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0.132551579464738	0	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0.132551579464738	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Fsd2	NM_172904	-	0.0883677196431588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0	0.0441838598215794	0	0.309287018751056	0	0	0	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132551579464738	0.0441838598215794	0	0	0	0	0	0	0.0883677196431588	0	0	0.0441838598215794	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0	0.0441838598215794	0	0	0	0.353470878572635	0.0441838598215794	0	0	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0.309287018751056	0.176735439286318	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0.0441838598215794	0	0	0	0	0	0.0883677196431588	0	0	0	0	0.0441838598215794	0.0441838598215794	0.176735439286318	0.176735439286318	0.353470878572635	0.0883677196431588	0.309287018751056
NA	Gcnt1	NM_010265	-	0.0441838598215794	0.486022458037373	0.132551579464738	0	0.0441838598215794	0.176735439286318	0.0441838598215794	0	0.0441838598215794	0	0	0.0441838598215794	0.132551579464738	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0	0	0	0.0441838598215794	0.309287018751056	0	0.0441838598215794	0	0.0441838598215794	0	0.132551579464738	0	0.176735439286318	0	0	0	0.176735439286318	0	0.0883677196431588	0	0.0441838598215794	0	0	0.0441838598215794	0	0	0	0	0	0.132551579464738	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0	0	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0883677196431588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.132551579464738
NA	Gpnmb	NM_053110	+	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0	0.0441838598215794	0	0	0.0441838598215794	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0.0883677196431588	0	0.353470878572635	0.176735439286318	0.0441838598215794	0.0883677196431588	0	0	0.220919299107897	0	0.0441838598215794	0	0.0883677196431588	0	0.0441838598215794	0.132551579464738	0	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0.0883677196431588	0	0	0.0441838598215794	0.0883677196431588	0	0	0	0	0	0	0	0	0.0883677196431588	0	0	0	0.0883677196431588	0.0441838598215794	0.0883677196431588	0	0	0.132551579464738	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0	0.0441838598215794	0	0	0	0	0	0
NA	Hddc3	NM_026812	+	0	0	0	0	0	0	0	0.0441838598215794	0	0	0	0.0441838598215794	0.220919299107897	0	0.0883677196431588	0.0441838598215794	0	0	0.132551579464738	0.265103158929476	0.132551579464738	0.0441838598215794	0.0441838598215794	0.220919299107897	0	0.0441838598215794	0	0	0	0.0441838598215794	0	0	0.132551579464738	0	0.0441838598215794	0	0	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0.0441838598215794	0	0	0	0	0.0441838598215794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441838598215794	0.0441838598215794	0.0441838598215794	0.0441838598215794	0	0	0.0441838598215794	0	0.0441838598215794	0	0.265103158929476	0.0441838598215794	0.176735439286318	0	0.0883677196431588	0.0883677196431588	0	0.132551579464738	0	0	0.0441838598215794	0.0441838598215794	0	0.132551579464738
