gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NA	Alox5	NM_009662	-	0	0	0	5.2613347318668e-77	6.37458414539913e-43	7.80412189336325e-180	8.10068897006912e-37	0	5.64869068964668e-78	1.98002160808401e-41	0	0	0.0272865918192765	0	1.81634873324059e-64	3.84879924910759e-55	0	0.0441838598215781	0	2.1934731047494e-61	0	0	0	1.61910502027212e-51	0.1323816709609	3.23951774081338e-08	0.0441838598207109	0	2.86123869136251e-66	0.000686937242948769	3.16809248854883e-39	0	3.84568163382713e-121	0	5.01268848120638e-290	8.95924937450312e-154	0.00245978782354307	0	0	1.15263706825369e-102	4.58919553647944e-15	0.0441838598215963	0	0	3.51337357047563e-13	2.01218215470065e-97	0.0303985136522187	4.03890371307435e-46	0	4.44277165124687e-184	1.60237289182366e-18	1.98236012063426e-81	0	0	0	4.53783261710908e-23	0	1.19492445948464e-12	0.26510315892948	0	8.60984675725652e-29	1.00525382211059e-184	0.0441838598221866	0	1.4789722668321e-52	2.90990781162869e-62	0	3.31187183304803e-47	0.0441838598215806	0	0	0.132571402295771	0	0	1.6156213257266e-120	0.0441839296236188	0.0882827832016605	0.0865776537734233	0.0441839846129057	0	0.0441838598215794	0.173699805358162	0.0851137475505297	2.59546607539439e-05	0.087372508829749	0	0.0441838393732263	1.6791824080754e-17	0	0.0441838596695815	0.0441838511452036	0	5.12447154369317e-14	8.68684720411482e-13	0.0929582575835072	1.6038055134043e-32	0	0	0	0	0
NA	Anxa3	NM_013470	+	0.0441838598215794	0	0.0883677196430953	5.99694039363756e-31	4.73247175203614e-28	0	0	0	0.176735431998882	0	0	2.11705719713386e-09	0.132526608460396	0.0433530873602121	0.132551579464788	0.0441838595004564	1.3578608858253e-26	0.0839065321832865	0.0441838598445565	0.088367719600261	0.220919299107897	0.0489473057874581	0	0.132552078527233	0	0.044183859816285	0.0322871847461805	1.4242844644424e-49	0	0.0442732967358776	1.13391690041356e-58	0.0442228710067048	2.55273787544241e-32	4.94838019073548e-06	0	2.40883916417321e-36	3.0055107478422e-187	0.132551578967063	0.132501942245319	8.07329221333339e-266	8.4670038304383e-37	1.36786660652885e-51	0	0.0441838598215855	0	3.49901974217429e-55	0.0883677197154449	6.43812340386827e-14	7.41853852816795e-69	9.30373100579882e-48	0	0	0.0441838598210994	0.0441838598217487	0	0.0441838598218193	6.57191085471909e-45	0	0.0441838311639478	1.90519240891208e-50	0	0	0	0	0	0.0870984348573296	0.0372058432585643	6.25252860441672e-35	0	0	0.0441838590460515	0	4.05240706505179e-11	5.44053087964161e-86	0	0.220914452337665	0.0441779899455057	0.0441839112757934	0.353470879130932	0.0883864438477019	0.0441838598215794	0.267836638498826	0.220947764441609	3.91760427424079e-123	2.29908486513361e-183	2.50201116483838e-40	0	0.129081019719629	0.0883545864969363	0.0894540685125831	7.85554655747319e-45	0.220919338612722	0.353490311625446	0	0.0883381513811141	0.127808617342441	0	0	0	9.18514444544829e-85	0
NA	Apbb1ip	NM_019456	+	0	0.0441838601888938	0	0	4.8934981114261e-12	0	0.0441775192874661	0.0441850960572733	0.17673591074485	0.0441838598215806	0.0884531316920128	0.0883677196186582	0.44181560399751	0.219648274391356	1.06129764195655e-10	0.0883672591860457	0	0.0883677195936443	0	0	0	2.86096602374755e-24	0	0.177503323659455	0	1.21041412750192e-111	5.03572584647508e-22	1.28051267710704e-10	0	1.16822213258192e-14	0	0	0	0.0441838598222011	7.17442377223305e-85	0	0.309287027138784	0.176741080125151	0.220992903750631	3.84868647441853e-41	8.90280277804789e-13	4.34698046311076e-21	0	6.23269195943528e-48	4.71458737055383e-07	0	2.20075913146386e-199	0	1.70793453945602e-20	0	0	2.75780246240744e-199	0	0.096862009468013	0.0883677196431438	2.76751066622731e-47	0.0441838596832186	0	0	0.0441838536980627	6.28587864248275e-22	0.0401588381534759	3.68323815584758e-07	0.0444198068039781	0.0883679540398969	0.0442067451517489	0	0.0884056101409975	1.31317905562989e-42	0	2.00119642192667e-97	1.58211022622485e-32	0	0	4.94065645841247e-318	0	0	0	0	5.13786317803497e-86	0	0	0	9.7092803655847e-61	0	0.132551579464785	0	0.0441838598127776	0	4.61023993702314e-07	0	0.265128656248265	0.0441838416818397	0	0.0441838598215404	0	0.13254592709003	0	0.0883677229247409	3.44647272009408e-98	0
NA	Arhgap31	NM_020260	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39159485814163e-31	0.0441838598216431	0.0441838598216444	0.0883677196431588	0.0883677196319646	0	0.133234250450694	0.0441899592624415	0.0441838598215791	0	6.17337933279221e-16	0.238553115488206	0.132515853003941	0.04418383713149	0	0	0.0441838608748154	1.18942523760789e-19	0	0	0.132551579465908	0	7.44350733491775e-28	0.00504367976616862	0.0441845471231761	3.183093928974e-105	9.16351864411631e-142	2.20649989526402e-78	0.044183859824902	0	0.249203203744874	2.10613039511287e-46	0.0883867367925237	0.0441838598215794	0.132551603787475	7.13182678366199e-39	0.132551202032883	1.52855058465315e-38	0	0.0883677196431608	0	0.044183859814894	3.84520364792672e-158	0	0	2.63099085656991e-175	0.0437397921072253	0.0883677196431612	0	0	4.16731284194171e-59	0.0479537712454075	0	0	0.044183861777187	8.14508911692123e-75	4.5070595437685e-09	0.0883677201518943	0	2.15957128508444e-43	0.0883677209473323	9.44710810831006e-62	4.53827533789281e-25	0	0.0441838598215809	0.0465203376372799	0	0	1.05836254153347e-212	1.09858291414019e-69	6.11148746101166e-29	0	0	0	6.28495438432347e-135	0.0883677196413599	9.86313085648565e-115	8.83122477178258e-05	4.58542266068945e-24	0.0441102624872543	0.044412122269137	6.05456273289671e-20	9.12655103626467e-09	0
NA	Arhgdib	NM_007486	-	0.0883677196431588	0.0445890791321971	0.220920890633228	0.0441839443021193	0.27261172021161	0.132668117132177	2.70825566502822e-31	0.0441856140147455	0.132551579460469	2.94868028917979e-08	0.088367720251201	0	5.78135154482486e-09	0	0.13255021377499	0.0441822799480639	0	0.0155525727681425	3.17364436594193e-14	0	0.0441838598215794	0.0883685954834608	0.0884226173121929	0.088709055117535	0.0680105874823191	0.132756128936183	0.175690824095734	0	0	5.19638514536238e-14	0	0	0.0883677196434008	0.0441838682452354	0.13254994514779	0	0.0868026289958116	0.0883677196467415	0	0.22091972117517	0	0	0	0	3.78251247525329e-25	0	0	1.19142391096794e-35	0	0.0883670470516599	0.0441838598215794	0	3.44616350481493e-14	2.1616921232096e-65	2.78298211252931e-48	5.83075219342884e-29	0.044183858872266	2.90864875759988e-153	2.67524125187827e-193	3.45508443044137e-21	8.90280277803929e-13	0.044183859810381	5.19009365080708e-165	8.2018599513988e-21	7.36931233169353e-73	0	0	3.13876206474486e-08	0.0442083666060366	0	1.2158070485413e-37	0	0.044183903874118	0	0	0	3.24303164198562e-08	0	0.0485923139166496	0.0441838598215793	0	0.172653376168038	0	0	0.00728422206724844	1.49774186835065e-34	4.39830207429173e-09	0.08836771964303	0.044184206831099	0	0	0.0441838599812909	0.0441838596470943	2.42292336010236e-09	0.0441798984180537	0	0.0441838596811731	0	0.0441841781266421	0.0441838598215794	0.132551579464738
NA	Arntl2	NM_172309	+	0.0441838598215794	0.0441838257608098	0	0	0.0441838596811721	0.0441838598232517	0.0871140581977924	0.0440616954762021	0	0	4.18714059148529e-31	0.0441781395338162	5.02077260580765e-40	1.207864329833e-27	0.0470519105025844	0.0883694728022849	0	0	0	0	0.0441838598215794	0	0	0.0441838194616157	0.04418348597078	0.309241098057879	0.0439566346642829	0.245638232402767	0.265031706320592	0.0883841081485713	0.0441834195561958	3.55814290754222e-12	9.58726027580154e-36	0.0707243577932408	0.0441838598215771	0.119700888694229	0	0	0	0	0	0	0	0	0	1.2689145743478e-144	2.62596174489241e-99	0.0884156487414981	0.0431587811918964	0	0	6.01360796969659e-13	0.132818245418656	0	0.0439534085893351	0.174365303026053	2.43026425012323e-09	0	0.0880382558262211	0.00127003342935299	0	6.21459161583538e-21	0.1325514445499	0.176048504441821	2.68412797540743e-08	8.8106096322774e-162	0	0	1.00807197789801e-11	6.99256174322617e-20	0.265151478622688	0.132323316900496	1.44369354375569e-19	1.03449212939964e-194	0	2.76746561746619e-86	0.0444545272839556	2.34528148789265e-29	9.41164171852388e-132	0	0.176735439286318	0	0	1.03789110169684e-66	0.0883675354812507	8.66696380649209e-29	0	1.07236621338722e-74	0	0	1.95224069037917e-81	6.3147483818233e-14	0.0883677196802334	0.0440926755239097	3.601732310575e-119	1.63086257847041e-24	0.00205015725937135	0	0	0	0
NA	Bcl2l15	NM_001142960	+	0	9.46947269121065e-87	0	0.0883677196431589	0	1.25537894718556e-14	4.47677283003224e-15	0.0444574127145887	0.0441838596832232	0	0.0859889660985459	0	6.89749679468663e-29	1.47159372527443e-90	0	0	0	0.0441908143519682	0.0441838598215792	0.0426660375773853	0	6.35671666129743e-22	0	0	0.0440955574116103	0	1.046129366763e-120	0	0	0	0	1.15654672891208e-241	0	0	0	0	0.0441837424812286	0	1.21152387571488e-27	7.07046315451985e-05	5.85983133742604e-213	0	1.34193224060305e-11	0	0	0	3.15019709149279e-183	0.0465203376372971	0	0	0	0	3.88860501444975e-63	0	0.0883677193312134	0	0.0442035801678769	4.64209189949245e-166	0	0.0931641743577978	0.0473703872871032	0	0	0.131964032735773	0.175552469410269	0	9.69638952258423e-59	0.0889643520783765	0	4.99214398472621e-14	0	7.79136426454445e-14	0.0883280846761161	2.72548187651798e-32	0	3.63718293555544e-26	8.68374158710698e-13	0	0.0441838598215791	0.0289846030019238	0.220919299107897	0.0880242511972734	0.0441838598215771	0	9.49313408729349e-10	0	0.0443897765958821	0.132551668222458	0.132804306715763	0	3.30394942190268e-20	4.26477466335371e-42	0	0	0	2.60841575765656e-10	3.57264607988506e-05	4.52722034513901e-08	3.42907391327687e-151	0	0.0883677196431588
NA	Bdnf	NM_007540	+	0.0883677196431588	0	0.0441838431861608	0	9.27178146638902e-52	5.55141577346316e-68	0	0	0	0	0.044183859824714	0.0441838598217893	0	0	0	0	1.48260541635215e-37	1.26988249504567e-180	1.44301000193877e-87	3.54100771142658e-06	0	0	0.0444821760391881	0	0	0	0	0	0	4.03884434775774e-15	0	0	8.55403881800178e-37	0	0	6.3257331090099e-163	1.77113877255911e-125	0	1.65860209136303e-26	3.84567644781787e-79	0	0	0.0440935110736627	0	0	0	1.84757389656046e-17	0	0	0	0	3.75846645408613e-149	0.0441803555194353	0	0.132551579435685	0	0	0	2.36992675512238e-132	0	0	0.00120795016342654	0	1.68140556932547e-161	2.59384895050629e-100	0	0.0883677193870562	0.0441836821827246	0.0883677196430296	0	0.0442014675426119	1.49250574585675e-74	0	0.0441838598237182	1.64287772994239e-112	0	0	0.0493680511798194	0	2.6662780940251e-10	0	1.59145053443527e-231	2.81453773082288e-88	0.1767354346566	0.0883677196433471	4.86621110165539e-07	0.0441838598215766	0.176732062739297	0	0	0	0	5.20706991148164e-06	1.94933295993967e-113	0	0	0	6.36729325795128e-26	0.13580550165112	0.0441838598770828	0.0441838598215794
NA	Bgn	NM_007542	+	0	1.72323636004075e-98	1.18793067079407e-06	0.0441838371854777	0.178094895301407	2.3487878602603e-07	0	3.03846858376525e-39	0	0	0	0	6.54038005572019e-71	4.545676615684e-23	1.39433395074005e-33	2.39548278520709e-48	0	0.0438223580318256	3.33310240927553e-38	0	0.0441838598215794	0.000130232256278693	0	0	0	0	0.0441673140817731	0	4.37214482960105e-125	0	0.04411814691208	0	9.24155329935149e-211	0	0	3.41742865384356e-300	0	1.22940115157657e-65	0	0	1.23595777379808e-170	0	0	2.4516046044738e-191	0	1.22612220519979e-19	0	2.00744691605222e-51	0.0441842812596578	0	8.80530887721761e-07	0.0430181063483371	0.0441838604502811	0	0	1.40795714152053e-18	0	0	0.044183859821532	4.67759876806973e-16	0	9.70740485131791e-124	0	0	4.22787520046444e-23	0	2.90923206549121e-16	2.23263806251555e-20	8.96659330073801e-68	0	1.65299643870258e-136	0	0	0.0441891179127886	2.26629071792768e-12	0.0883621843121827	0.31437012716241	0.044183708871197	0	0	0	0.0441838598213369	0	0	1.58419564875533e-79	0	0	0	0	7.20641019829163e-53	0.0441833941468694	0	4.63158726306237e-62	2.19152124081934e-57	0	0	0	0	0.0435578024777292	0.088366733534791	0.220919299107897
NA	Bhlhe40	NM_011498	+	0	0	0.0883346281635462	0	6.54639831432737e-61	7.86256983007469e-59	0.176735433421915	1.18207651702636e-44	0.0479537712453965	0	0.176735403137971	1.93836422246911e-123	0	0	0	0	0.0441838598216735	5.91496884989833e-100	1.2109125465738e-19	0.0441838596144364	0.0441838598215794	0.176760832944136	0	2.71571210385877e-26	4.88079374206849e-05	0	5.9217935870878e-72	0	0	6.3504931469967e-22	6.49976003274978e-06	6.68537955733282e-12	0.0883677196457812	2.09367499473804e-45	0.0441838598216074	0	3.5744040452832e-108	0	0.0441838598215791	0	0.0441838263167714	0	4.55179156266514e-07	0.0441838598633721	0.0883677196431608	0.0930735369292401	6.08903660961234e-06	0.0883677196485188	0.0441839374358866	1.40687866007607e-28	0	0	2.70911018951616e-39	0.04418396147555	1.17306551092158e-57	8.18838822903785e-53	0.0441838598242412	0.00122989391177201	0.0883711171466342	3.61548848484842e-23	0.0441794580600626	4.41471081941601e-53	0.0441838598242805	0	1.96980209011906e-78	0	0.0437396337994867	0	6.64685206596299e-23	0.0883712239319321	0.132551556689022	0	0.0444953202811946	0	1.47604180012405e-90	0	6.13064567219569e-70	0	2.07349365697036e-26	0	0	0.0883677196431478	0.0441838598216238	0	5.76948825488994e-17	0	0	4.45698677514723e-49	0.0441838596470943	4.44532752200049e-41	0.0429942629181485	4.29904937854012e-57	2.19591352153846e-104	4.62236463485596e-15	0	0	0.132551579464933	0	0.044183859823834	0.0454657021676638	0.0441838598215794
