gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NA	2200002D01Rik	NM_028179	-	0.0574854242832459	3.17540920120362e-89	1.05791094635478e-52	0.114970848566492	1.25221194998193e-19	0.114970848566492	1.17457371447313e-100	1.40991566851679e-243	0	0	0	0	7.54430437553155e-286	6.48576939124021e-143	0.114741051212889	0	0	0	0	0	0.229941697132983	0.229941697132983	0.229941696256283	0.00640132848550242	1.63228914614526e-12	0	0	0	0	2.06950222399187e-57	5.4142777011263e-66	5.63352627562525e-75	3.24010817569024e-84	0	0	0	0	0	2.71405067777698e-138	4.15329497658613e-147	3.42845816387898e-156	1.20188992572547e-165	0	0	0	0	6.94057595892592e-211	2.54577716329134e-219	2.87665648329306e-228	1.83858622860443e-237	0	0	0	0	0	1.15841198869443e-291	2.03241766755646e-300	1.81143593022814e-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	9930111J21Rik1	NM_001114679	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70115485980135e-192	1.0522079220209e-49	0.114970848566492	0	0	0	0	0.344912545699475	0.114970848566492	1.00284520008844e-235	0	0	0	0	0	0	1.80431340685625e-61	0	0	0	0	0	0	0	0	0	0	0	0	6.71965249033164e-107	0.114970848566492	5.53450074669281e-253	0	0	0	0	1.15227787437979e-118	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44237777338137e-89	0	0	0	0	0	2.09066645539831e-148	0	0	0	0	0.114970848566492	0.114970848601015	0.344912545699475	0.45988339426602	0.344591188659794	0.229941697132983	0.459883394264084	0.114970848566492	0.459883394265967	0.459883394265967	0.229924610249107	5.9698963249307e-128	6.59586356667481e-271	0	0	1.58508587235708e-187	1.32050465317098e-44	0.229941697132983	0.114970720163145	0.114970848566492	0.114970848566492	3.68043508981283e-35	0.114970848566492
NA	Acvrl1	NM_001277259	+	0	0	0	0	0	0	0	0	2.79497668292637e-242	2.65184419810716e-99	0.114970848566492	0.114970848566492	1.56813037450474e-45	0.229941697132984	0.229941695496856	0.459915169483861	0.34491254569923	0.114970848566505	5.07281137602335e-84	0.229941697132983	0.68982509139895	0.574855225482368	0.689825091404666	0.229941682895428	0.344912431267086	0.229941592235717	0.457254895710434	0	3.5618586787389e-208	0	0.114970848566492	1.45532118265417e-05	0	3.10216219772967e-173	0	0.114970848566492	4.04337898382445e-80	3.00945094803539e-241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02167176352576e-309	1.39646678268516e-148	0.114970848566491	0.114970848566492	0	0	0	0	0	0	2.0718005223382e-195	2.87475076275964e-35	0.114970848566492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51540247862597e-32	0.114970848566492	0.114970848566492	0	0.114970848566492	0.114970848566492	0	0.114970848566492	0	0	0	0	0	0	0	3.03623604155308e-10	1.32557000869452e-96	0.114970848566492	0.114970848566492
NA	Adam12	NM_007400	-	0	0	0	0	0	9.49367002904356e-238	9.85445277691001e-95	0.114970848566492	0.229941697114061	0.22995065136304	0.114970848574648	0.114971134917897	0.114970848566492	0.114970848566492	0.114970848574926	0.114970848566492	0	2.45803742201997e-16	0.114970848566491	0.229941697132983	0	0	0	4.11680998473637e-32	0	0.114970848566492	0	0	0	0	0	0	0.114970848566492	0	0	0	0	0	0	0	0	0	0	0.0571855940833596	0	0	0	0	2.57646236772438e-170	0	0	0	0.114970848688148	0	0	0	0	0	0.114970848566492	0	0	5.38555455052338e-159	1.28572046003156e-141	6.64398574653935e-118	0	0	0	0.114970848570784	0	0.114970848566492	0	0	0	0.114970848566605	4.85703620645253e-158	1.30115045947941e-260	0	3.29427330792255e-133	0.114970848566492	0	0	0	0	0	0	0	0	0	5.51358462536779e-232	5.2312305461702e-89	0.114970848566492	1.41347829996887e-85	1.48977036171857e-228	0	0	0	0	0	0	0	0
NA	Adamts12	NM_175501	+	0	0	3.9683619503445e-207	5.23921309741094e-64	0.11497084857352	0.114970848566492	3.17369514512073e-97	0.344912545699475	0.229941697132983	1.21412233993612e-119	1.34142786936212e-262	0	0	0.114970848566492	3.64709627190479e-98	3.51357192057862e-241	0	0	0	0	0	0	0	0	0	0	0	0.114970848566492	3.02271495200859e-11	0	2.07986260212097e-152	0.114970848566492	0.115859037812536	0	0	0	0	0.114970848566492	0	0	0	0	0	0	0	0	0	0	0	0.229941697132983	0	0.114970848566492	0	0	0	0	0	0	1.4824912723561e-19	7.13985435870719e-33	0.114970848566492	0.114970848566492	0	0	0	0	0	0	0	0	8.05650208260039e-224	0	0.114970848566492	0.114970848563382	0	0	0.11551654504804	0	0	0.114970848566492	0	0	0	1.20503955835304e-42	1.70957854681938e-185	0	0	0	6.7174403101896e-295	6.37343603670297e-152	5.90538795771139e-09	5.14444104769738e-97	3.04565325761823e-90	0.229941697132983	0	0	0	0	0	0.114970848566492	0
NA	Adcyap1r1	NM_007407	+	0	0	0	1.53412752267564e-179	1.79111514912933e-36	0.11331944520915	0.114970848566492	0.114970848566492	0	1.36696632070152e-101	0.229941697132972	0.114970848566492	0	0	0.580406797549669	0.689824280840085	0.344912545699475	0.243431484805785	0.689825092231701	1.37965020187905	0.919766788531934	0.458993475771411	0.114970848566202	0.229941697132983	0.114970848566492	1.82489678170731e-34	0	0	1.40371653191417e-225	0	1.54156759929524e-211	0	0	0.229941697132983	0	0.229941697132983	1.72282849628249e-83	0.114970848566449	0.344912545699475	0.114970848566492	0	7.35872323921047e-176	0	1.40436973340401e-233	1.82789700468244e-153	0	0	0	0	0	0	0.114970848566492	0	1.63835177434856e-144	1.42723484580727e-142	0	6.03705304714929e-54	0.229941697131196	0	0	0.229941697132983	0	4.74445195823e-116	0	0	0.114970848566492	0.114970848566492	1.59997835041211e-42	0	0.114970848566492	0.230579846478758	6.9482048276099e-119	2.53358854206177e-204	7.29751798349601e-88	0	6.1625370092654e-210	0.114970848566492	0.114970848566492	0.114970848566492	0.114970848566492	0	0.114970848566492	7.4291787310133e-59	1.14665907734185e-201	0	0	0	0	0	0	0	0	0	0	0.114970848566492	0.115185648195288	0.114970848566492	0.114970848566492	0.114970848566492	4.99264945501126e-125	0
NA	Adm	NM_009627	+	0.229941697132983	0.344912545160472	0.114970848566492	0.114970848566492	0.114970848566492	0.114970848582732	3.3797073105748e-30	0	0.114970848566492	0.00324142509653423	0.229941697132983	0.114970848566492	0.459883464107821	0.689825108187649	0.694307176546248	0.804795939973638	0.459883394265901	0.344912545699475	0.344912545699475	0.459883394265967	0.229941697132983	0.229941697132983	0.229941697132984	0.114970826527284	0.114970848566492	0.0154362949462611	0.229941697132983	0.344836600223279	0.344912545699475	0.459887647719484	0.574854242832459	0.574778297356263	0.459883394265967	0.459884275689397	0.689813637573335	0.345134788842504	0.344912545699475	0.344912545699475	0.344912545699475	0.114970743669225	0.114970848575137	0	0	0	0	1.20729671871581e-13	0.114970848544641	0.114970848566492	0.114970848566492	0.114970848566492	0.114970848566492	0	0.114970848566492	0.114970848566492	0.114970848566492	0.114970848566438	0	0.11497230959694	0.1149708490159	0.229941697132972	0.229941697132983	0.229941697132983	0.229941697132983	0.229941697045696	0.459883394244146	0.463808268642695	0.459883394265959	0.344912546025687	0.344912545699475	0.229941697132991	0.229941701067654	0.229941697132983	0.227719698167965	0.459881932996715	0.574854242832459	0.57485424274505	0.689825091398981	0.68982509139895	0.573975090667657	0.229941697365511	0.114970848566492	0	0.229933299671731	0.114970848566492	1.98737603494157e-113	2.61238483167812e-256	0	0	0	0.114970848566491	0	0	4.1024587436523e-105	0.114970848566492	0.114970848566492	0	0	0	0.114970848566492	4.53059556810562e-14	0
NA	Aebp1	NM_009636	+	0	0	0	0.114970848566492	1.09534901047703e-83	1.43982471865117e-226	0	0	0	0	0	0.114970848566492	1.97986529456475e-92	0	0.114971165966757	0.114970848566492	0.117638206293459	0	0.344909454584353	0.229941697132983	0	0	1.59558004774378e-21	0.114970848527793	0.114970848566489	0.114970848566492	0.114967757451369	0.229941697117769	0	0	0	0.344912545699475	6.76695245082439e-16	0	1.78552704872651e-111	2.11235964015735e-12	0.114970848566492	2.07732978164532e-72	1.96010564114266e-170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55331445753424e-243	6.85892207162743e-144	0	0.229941697132983	0	1.78265998280261e-142	6.63616157090645e-242	0	0	0	9.65154975859288e-111	0	0.114970848566522	4.99564742045926e-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Akap12	NM_031185	+	0.0574854242832459	0	0.229941697116963	1.14605195810726e-66	7.06452017167342e-167	7.68806259038447e-24	0.459883394265967	0.229941697132939	0.229941697132981	3.46902085635309e-81	5.71106500117165e-25	0	0	2.14207549802687e-43	0.229941697132983	0.344912545699475	0.114970919442767	0.348423151642623	0	4.95750232792749e-50	0.114970848566492	0.229941697132983	4.92622473778656e-143	0	0	0	0.114970848566492	5.73827989603233e-09	0	0	0	0	2.98535909854619e-257	0.114915116409314	2.00277903121902e-11	0	0.114970848566492	0	0	0	0	0.114970848574926	0.114970848566492	0.114970848566492	3.89363414049079e-137	0.114970848566492	1.31389913769387e-77	7.46944528537222e-62	0.114970848566492	0	0	0.114970848566492	2.34322459733813e-26	0	0	0	0.2299416971311	0.114970848566492	0.229941697132983	0	0	1.33397724377137e-315	2.45034258091567e-194	0	0.114970848566492	8.08868389762042e-16	0.344912545699475	0	0	0	6.56016713853452e-144	5.0797498075627e-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Aldh1a2	NM_009022	+	0.517368818549213	0.119814114751849	0.91960611001799	0.459883394266079	1.03402292070217	1.03474107871452	0.574854044528892	1.04795665568759	1.03475477511131	1.3795878246299	1.49771646015249	2.31109059949552	2.21387518920287	1.27337115271956	1.95503992439399	1.26489350138079	1.49371056741799	2.41438911916008	1.26487196045532	1.14970848562622	0.344912545699475	2.52924172279009	1.61122619026323	0.344912374566107	1.03487576931366	0.816348319747669	0.459883578407931	1.72456154394291	0.917099431171225	0.573225178636507	0.68982509139895	0.344912767713684	0.99717622944576	0.805653555370456	0.229941697133126	0.456787943862618	0.73385725187984	0.927291319246042	0.459879710063183	0.344912545699475	0.114970848566492	0.458647782826184	0.229941697132983	0.114970848566492	0.459883394265967	0.459883394265381	0.690528168584677	0.574854242832459	0.689626909226145	0.574854226909065	0.459883394265967	0.45988337833196	0.455051062732328	0.229941719901632	6.75454301891699e-24	0.448331096757468	0.344916176228771	0.345770161090132	0.344912545699475	0.114970848566492	0	0.344943885451524	0.229941697132983	0	0.344912545673626	9.69129848116813e-87	0.114970848566492	1.54307582033853e-37	0.114970848566247	0	0	0.114970848566492	0	4.99547347245525e-105	0	0	0.229941937769454	0.229941697133427	0.114970848566492	0.229941697132983	0	0.114970848566492	0.114970848566492	0	9.39203459282433e-31	0.344912545698309	0.115032422581812	0.114970848566492	0.114970848566492	0.229941697132983	0.11496970298211	0.229946174248012	0.229941697132983	0.114970848566492	0.344912545699475	0.344912545699475	0.114970848566492	0.229942517523849	0.114968599306282	0.229941697132987	0.114970848566492
