gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NA	2310002L09Rik	NM_027104	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0.098170725960738	0	0	0.032723575320246	0	0	0.098170725960738	0	0	0	0	0	0	0	0.065447150640492	0	0	0	0.065447150640492	0	0	0.032723575320246	0.032723575320246	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0.065447150640492	0.196341451921476	0.032723575320246	0.065447150640492	0.16361787660123	0.229065027241722	0.098170725960738	0
NA	Adm2	NM_182928	+	0.065447150640492	0	0	0	0	0.032723575320246	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0.065447150640492	0.032723575320246	0.196341451921476	0	0.098170725960738	0.098170725960738	0.065447150640492	0.032723575320246	0	0.032723575320246	0	0	0	0.065447150640492	0	0	0.098170725960738	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0.032723575320246	0.032723575320246	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0.032723575320246	0	0.032723575320246	0	0	0	0	0	0.032723575320246	0	0.032723575320246	0.032723575320246	0	0.130894301280984	0.392682903842952	0	0.032723575320246	0	0.065447150640492	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0	0	0	0	0	0
NA	Amigo2	NM_001164602	-	0	0	0.065447150640492	0	0.065447150640492	0.065447150640492	0	0.130894301280984	0	0.032723575320246	0.098170725960738	0	0	0.098170725960738	0.098170725960738	0	0	0.098170725960738	0.032723575320246	0.130894301280984	0.098170725960738	0.130894301280984	0	0.098170725960738	0	0.032723575320246	0.032723575320246	0	0.032723575320246	0.065447150640492	0	0	0	0	0.032723575320246	0	0.032723575320246	0	0	0	0.065447150640492	0	0	0.196341451921476	0.065447150640492	0.065447150640492	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098170725960738	0	0	0.032723575320246	0.032723575320246	0	0	0	0.098170725960738	0.065447150640492	0	0	0	0.065447150640492	0.065447150640492	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0	0	0	0.065447150640492	0	0	0	0	0.130894301280984	0.098170725960738
NA	Ampd1	NM_001033303	+	0.032723575320246	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0.032723575320246	0	0	0	0.032723575320246	0	0.032723575320246	0.032723575320246	0	0.032723575320246	0	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0.065447150640492	0	0	0	0.032723575320246	0.032723575320246	0	0	0.098170725960738	0.065447150640492	0.16361787660123	0.32723575320246	0.098170725960738	0.098170725960738	0	0.130894301280984	0.032723575320246	0.065447150640492	0	0	0	0	0.032723575320246	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0.032723575320246	0.032723575320246	0.098170725960738	0.16361787660123	0	0	0	0.098170725960738	0	0	0.065447150640492	0	0.032723575320246	0	0	0	0	0	0	0	0.098170725960738	0	0.032723575320246	0	0.065447150640492	0.032723575320246	0	0	0	0	0
NA	Arhgef10l	NM_001112722	-	0	0.032723575320246	0.032723575320246	0.16361787660123	0.032723575320246	0	0	0.098170725960738	0.065447150640492	0.098170725960738	0.032723575320246	0	0	0.130894301280984	0.032723575320246	0.098170725960738	0.098170725960738	0	0.229065027241722	0.32723575320246	0	0	0.032723575320246	0	0.098170725960738	0.032723575320246	0	0	0.032723575320246	0	0.032723575320246	0	0	0	0	0.16361787660123	0.130894301280984	0.032723575320246	0.065447150640492	0.065447150640492	0	0	0	0	0	0.065447150640492	0.065447150640492	0	0.098170725960738	0.032723575320246	0.065447150640492	0.032723575320246	0.032723575320246	0.032723575320246	0.098170725960738	0.032723575320246	0.065447150640492	0	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065447150640492	0	0.130894301280984	0	0	0.098170725960738	0	0	0	0	0.032723575320246	0	0.065447150640492	0	0.065447150640492	0.032723575320246	0	0	0	0	0	0.098170725960738	0	0	0	0	0	0.196341451921476
NA	Atp2a1	NM_007504	-	0.098170725960738	0.130894301280984	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0.032723575320246	0.098170725960738	0.065447150640492	0	0.098170725960738	0.098170725960738	0.032723575320246	0.032723575320246	0.032723575320246	0.098170725960738	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0.032723575320246	0	0	0.16361787660123	0.229065027241722	0.16361787660123	0.065447150640492	0.065447150640492	0	0	0	0	0	0	0.065447150640492	0	0.098170725960738	0.065447150640492	0.032723575320246	0.032723575320246	0.098170725960738	0	0.130894301280984	0.032723575320246	0.032723575320246	0.065447150640492	0.098170725960738	0.032723575320246	0	0	0	0.16361787660123	0.032723575320246	0.032723575320246	0.032723575320246	0	0	0.098170725960738	0.130894301280984	0	0	0	0	0.032723575320246	0.032723575320246	0.196341451921476	0.065447150640492	0.098170725960738	0.032723575320246	0.065447150640492	0	0	0.065447150640492	0	0	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246
NA	Bend6	NM_177235	-	0	0	0.130894301280984	0	0.098170725960738	0	0.098170725960738	0.32723575320246	0.032723575320246	0	0	0.130894301280984	0	0.032723575320246	0	0	0	0.032723575320246	0	0.032723575320246	0.130894301280984	0.392682903842952	0.196341451921476	0.130894301280984	0.032723575320246	0.196341451921476	0.098170725960738	0	0	0	0	0.032723575320246	0.032723575320246	0.130894301280984	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0.032723575320246	0	0.032723575320246	0	0	0	0	0.16361787660123	0.032723575320246	0.032723575320246	0.065447150640492	0	0	0	0.098170725960738	0	0	0	0	0	0.065447150640492	0.098170725960738	0	0	0	0	0.130894301280984	0.032723575320246	0.16361787660123	0.098170725960738	0.032723575320246	0	0	0	0.16361787660123	0.16361787660123	0.065447150640492	0	0.065447150640492	0.098170725960738	0	0	0	0	0	0	0	0	0
NA	Capn6	NM_007603	-	0	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0.130894301280984	0	0	0.032723575320246	0.032723575320246	0	0.098170725960738	0	0	0	0	0.065447150640492	0.098170725960738	0	0.130894301280984	0.098170725960738	0	0	0	0	0.065447150640492	0.065447150640492	0	0.032723575320246	0	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0.032723575320246	0.065447150640492	0.098170725960738	0	0	0.032723575320246	0	0	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246	0	0	0	0	0	0	0.032723575320246
NA	Ccdc173	NM_001077684	-	0	0	0	0.032723575320246	0	0.065447150640492	0.032723575320246	0	0	0	0	0	0.032723575320246	0	0.032723575320246	0	0.032723575320246	0	0	0	0	0	0	0	0	0.065447150640492	0	0	0	0	0	0.032723575320246	0	0.130894301280984	0	0.032723575320246	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0.16361787660123	0	0	0.065447150640492	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0	0.065447150640492	0	0	0	0	0	0.032723575320246	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0.032723575320246	0	0	0	0	0.065447150640492	0	0	0	0
NA	Cdh6	NM_007666	-	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0	0	0	0.065447150640492	0	0	0	0	0.065447150640492	0.032723575320246	0.065447150640492	0.16361787660123	0	0	0	0	0	0	0	0	0.098170725960738	0	0.032723575320246	0	0	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0	0	0.065447150640492	0.032723575320246	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0.032723575320246	0	0	0.032723575320246	0.065447150640492	0	0	0	0	0	0.032723575320246	0	0.032723575320246	0	0	0	0.065447150640492	0	0.032723575320246	0.065447150640492	0.098170725960738	0	0	0	0	0.032723575320246	0	0	0.032723575320246	0	0	0	0	0	0
NA	Cdsn	NM_001008424	+	0	0.065447150640492	0.16361787660123	0	0.032723575320246	0.032723575320246	0	0.032723575320246	0.065447150640492	0	0.032723575320246	0.098170725960738	0	0.130894301280984	0.032723575320246	0.032723575320246	0	0	0	0.032723575320246	0.032723575320246	0	0	0	0	0.065447150640492	0.032723575320246	0.065447150640492	0	0	0	0	0.098170725960738	0.065447150640492	0.229065027241722	0.032723575320246	0	0.065447150640492	0	0	0.065447150640492	0	0	0	0	0.032723575320246	0.16361787660123	0.032723575320246	0.098170725960738	0.098170725960738	0	0	0	0.065447150640492	0	0	0	0.065447150640492	0.065447150640492	0	0	0	0	0	0	0	0.098170725960738	0.196341451921476	0	0	0.032723575320246	0	0.032723575320246	0.032723575320246	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0.032723575320246	0	0.196341451921476	0	0.065447150640492	0	0.229065027241722	0.196341451921476	0.130894301280984	0.032723575320246	0.229065027241722	0.065447150640492	0	0	0.130894301280984
NA	Ckm	NM_007710	+	0.032723575320246	0.032723575320246	0	0	0	0	0	0	0	0	0	0.065447150640492	0	0	0	0	0	0	0	0	0	0.098170725960738	0	0	0.065447150640492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032723575320246	0	0	0	0	0	0	0	0	0	0.065447150640492	0.032723575320246	0	0	0.196341451921476	0	0	0	0	0.130894301280984	0.032723575320246	0	0	0	0	0.032723575320246	0	0.032723575320246	0.032723575320246	0	0	0	0	0	0.098170725960738	0.032723575320246	0	0	0	0	0	0	0	0.065447150640492	0.032723575320246	0	0	0	0	0	0	0.098170725960738	0	0	0.032723575320246	0	0	0	0	0	0
