gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NA	Alox5	NM_009662	-	0.111999390723314	0.223998781446629	0	3.98407237005088e-25	0.111999390723314	0.111999390723314	0.111999390723314	0.223998781446629	0.448181422644769	0.111999390723314	0.447781063473014	0.335998171747986	0.0428319961922263	0.336009866304401	0.559996955210413	0.449606285217653	0.223998781255898	0.581197115426088	0.336112110808816	0.111999390723314	0.951994821148173	0.671897451712625	0.55993558778856	0.22399878144602	0.335949778803622	0	0.111999390723314	0	0	0	0.111999390723314	2.42623219638614e-11	0	0	0.223998781446629	0.111999390723314	0.111999390723314	0	0	5.19622847449518e-299	0.224002013235695	0	2.51702433608844e-66	2.60100526048064e-112	1.04933649647196e-91	0.111999390723314	0.111999390723314	0.111999397249148	0	2.3922865035123e-34	0.223998781446629	0.223998781446629	0.223998781446629	0	1.25901060127653e-148	0.111999390723314	0	0.111999390723314	0	0.223998781446629	0.223843373368947	0.11199940349099	0	5.83489877096112e-25	1.11584287143071e-22	0	0	0.223998715913823	0.111999390723314	2.5598020753883e-115	2.72469581908326e-241	0	0	0	0	0	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Anxa3	NM_013470	+	0	0	0	0	0	0	0.111999390723314	0	0	0	0	0.111999390723314	1.92869505157427e-92	1.98181386129679e-235	0	0	0.111999390769608	0.111999390723314	3.50803099315948e-96	1.98357895073939e-239	0	8.5969682557346e-08	0	0	0	3.53771299915381e-148	0	0.111999390798828	0	0	0	0	2.64175778438359e-99	1.86134947536074e-272	0	0.122876264594174	2.37700847644473e-74	0	1.56063181651202e-11	0	0	0	0	0	3.08267961577327e-48	0.11199939069171	0	0	0	0	0	0	7.48994594099583e-245	2.18696321926376e-178	0	0	0.223998781446628	0.335998172169943	0.223998781009712	0.111999390723479	0.223998781447234	0.33599816632901	0.447997562951501	0.223939719879544	0.444998033815611	0.111999411473817	0.111999390723314	0.111997710227156	3.44132293604241e-130	0.111999389334988	0.457277772607929	0.111999390723314	0.335998188204533	0.223998019971501	0.223998781446629	0	0.284411996897205	0.335998172169943	0.111999390723314	4.55188436454178e-25	0.335998172169943	0.111998188178314	0	0.111999390723314	0	1.06073181307555e-14	0.111999390723314	0.335998178311687	0.448010762026474	0.111999390750977	0.335994007178677	0.335993810798418	0	0	0.336000862797241	0.111999390723314	5.31935435747754e-102	0.111999390723314	0.111885452084443	0.111999390723314	0.111999390723314
NA	Apbb1ip	NM_019456	+	0	0	0	0	0	0	0.111999390723314	1.73596264956196e-131	2.01928712274879e-274	0	0	0	0	0	0	0	0	0	0	0.223998781446629	0	2.67523050953526e-186	0.111999390723314	0	0.111999390723314	5.30305864331009e-80	0	0	0.22402970376365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	0	0	0	0	0	0	0	0	0.111999390723314	0	3.37561930657687e-296	0.223998781446629	0	0	6.5600034324284e-269	0.111999390723314	0.223998781446629	0	0	2.21568901567002e-147	0	1.02926291947665e-92	1.36708376236029e-80	0	2.8757891052244e-210	0.111999390723314	0	0	8.58867170586527e-08	9.13483644953039e-182	2.6436557919584e-98	0.111999390723314	6.09886951547995e-87	0.111999390723314	0.111999390723314	0.111999390723314	0.223998781446629	0.335998172169943	0.111999390723314	0.223998781459033	0.335983148834831	0.684080378881936	0.895995965450913	1.4394209981707e-05	0.444839913448709	0.33600233716121	5.01905480009915e-41	0.671996344339887	0.448041209288555	0.22399878144653	0	2.69651640585488e-112	0.223998781446629	0.112015751575752	0.111999390755312	0
NA	Arhgap31	NM_020260	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97402858253375e-76	0	0	0	0	0	0	0	7.5989992966263e-296	0	0	0	0	0	0	0	1.4228045016554e-291	0	0	0	0	0	0	0	0	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0.100540053279791	0	0	0	0	0	0	0	0	0	0	0	9.9539394847645e-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0
NA	Arhgdib	NM_007486	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	0	0	0	0.000870640919354262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	0	0.111999390723314	1.8038520086709e-124	4.19978243850647e-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14995104479229e-216	1.31009624590116e-44	0	5.94493325806502e-29	0	0	0	0	0	0	0	0	1.13789677539407e-05	1.22808397454641e-148	1.29436943391425e-291	0	0	0	0	0	3.90982502544984e-196	1.78733337458417e-53	0
NA	Arntl2	NM_172309	+	0	0	0	0	0	0	0	0	0	0	0.111999390723314	0.111999390723314	0.111999390723314	0.111999390723314	3.92797887654659e-50	3.78417109292593e-193	0	8.40070855274242e-203	5.19605375068016e-60	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	5.14677636296765e-177	0	0	0	0	0	0.223998781446629	2.75621927645371e-220	0	0	0	0	0.111999390723167	0	0	0	0	0	0	0	0	0	6.13633297993464e-150	0	0.111999390723314	0.111999390723314	0	0.111999390723314	9.38574964972062e-245	0	0	0	0	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0.111999390723314	5.47395944103804e-112	6.19782286754697e-255	0	0	0	0	0	0	0	0	0	0	0
NA	Bcl2l15	NM_001142960	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98288163864025e-245	2.46351446988549e-102	0.111999390723367	0	0	0	0	0	3.11489455148342e-177	0.111999390723314	5.65206725048661e-128	0	0	0.111999390721786	0	0	0	0	0	0	0.111999390723314	6.7816756070233e-167	0	0	0	0	0	0	0	0	0.223998781446629	0	0	0	0	0	0	0	2.35150144744287e-154	0.111999390723314	5.65206725047739e-128	0	0	0	0	5.36559261352134e-279	0	1.76468407412305e-59	0	0.223998781446631	0.111999390723315	0.111999390723314	0.111999390723314	0.111999390723314	0.111999390723314	0	0	5.78345352305132e-62	4.94362538474669e-271	2.2686735908234e-155	0.111999390723314	0	7.27244827261116e-254	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA	Bdnf	NM_007540	+	0.223998781446629	0.223998781446629	0.223998770147676	1.00799451697824	1.45599205875964	1.56799147044744	1.11993958662255	0.659981595192151	1.34399286653696	0.958343083645768	0.784808185923546	0.783995757552667	0.895125500030875	0.783995735373914	0.89599535206365	0.671992307397754	1.23201647900945	0.786481693861512	1.01623160474068	1.23206704556636	0.783995735063201	0.671997257428114	0.672198963875516	0.223998779698446	5.32554825180035e-25	0.111999390723314	0.111999390723314	0	0.111999390723314	4.61629559484625e-81	0.22399878117448	0.223998781446629	0.335998172169943	0	0.44801422447364	0.111999390723314	0.335998172169943	0	0	0	0.111999390723314	0.111999390723314	1.02929631497265e-229	0	0	0.335998172169943	0.223995333526248	0.103532215023123	0.0261253653360732	0.111999390723314	0	0	1.27985290500349e-252	0	0	0.335998172169943	7.40890485451697e-101	4.08684966482965e-182	1.21673800245844e-149	0	0.111999390723314	0	3.20913177526063e-133	4.69678053888123e-272	1.91239270933759e-178	1.31413817362353e-69	1.56488719945075e-44	0	0	0	1.77809704350449e-57	0	0	0	2.30720435580089e-147	5.83314901140366e-253	6.82230438023858e-64	0	0.111999670585091	0	0	0	0	0	0	1.10806735960335e-308	1.15017663739985e-165	1.15226015435893e-22	0.111999390723314	1.24732289888099e-77	1.37810963822686e-220	0	0	0	0	0	0	0	0	0	0.0559996953616572
NA	Bgn	NM_007542	+	0	2.70663059935683e-12	0.112041331667018	0.223998781446629	0.335998172169943	0.111999369972812	0.111999390723314	0	0	0.33599840140039	0.111999390723314	0.559996953616572	0.336863405882509	0.335998172170552	0.447997564487099	1.89263660336775e-52	0	0.336017066407687	0	4.91084826586866e-42	0	0	7.18827525805385e-127	0	0.111999390723314	0.223998782144236	0.11199939375086	0.111999390723314	0.111999390723314	0.111999390723314	0.447997562893233	0.223998781446629	0.111999390723314	0	0	0.111999390723314	0.111999390723314	0.223998781451468	1.85265384861808e-27	0.223998865481541	0.223953768431716	0.112230529101069	5.9634773837375e-25	4.55188436456101e-25	0.111999390604802	0.112013048735268	0.22401522437294	0.1119831137473	0.223998781446629	0.223998781417578	0.111782891303071	0.111999390723314	1.36852461359387e-45	0	9.46699375491371e-270	0	3.02007911170374e-35	0.335950709148175	0	0	0.111999390723314	0.111999390721082	0.11199939073153	7.61617502236943e-110	0	3.7213892467826e-201	0	0.111999395906539	0.111999390723806	5.54373046628943e-88	0.111999390723314	0.223998781449044	0.111999390723314	1.22446864350479e-28	0.111999390505946	0	0	0.111999390723314	0.223998781446629	0.110849897135118	0.335998172169943	0.332150722733387	0	0	0.111999390723314	0.111999390723314	0.111999390723314	1.82531311058562e-107	0	0.111245666405835	2.72745654514257e-51	0	0.223998781446629	0.111999390723478	0.223998781446629	0	0.111661411852439	0.447997562893258	0.111885452084443	0.169623724158066	0.0559996953616572
NA	Bhlhe40	NM_011498	+	0	0	0	0	0.111999390723314	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6211794769379e-200	0	7.30580626544762e-80	0	0.111999390723314	0	1.45601372068942e-69	6.338172894054e-119	0	0.111985996454914	0.111999390723314	0	0	1.06186599597987e-135	0	2.77917685032105e-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21941813240125e-227	9.77078229535138e-85	0.111999390723314	3.37031554927359e-105	2.55279404324434e-248	0	0
NA	Camk1d	NM_177343	-	0	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0.223998781446629	1.95815750982737e-68	0	0.111999399703993	0	0.111999390723314	0.111999390723314	0.111999390723314	0.111968442306029	0.111999390723314	1.20474321599866e-268	0	3.43911782566332e-112	0	0	0	0	0	3.49713760050584e-104	0	0	0	0	0.111999390723314	0	0.111782891303071	0	0	0	0	0	0	0	0	0.111999390723314	0	0.223998781446629	0	0.111999390723314	0.559996953616572	0	0.100745585861906	0	0	0.223998781446629	0.560054964461388	0.111999390723314	0.111999390723314	0.090245642981595	6.6657517040498e-96	1.29233577130039e-77	0.111999390723314	0	0	0	0	0	4.94065645841247e-318	0	0	6.34512597506402e-134	0	0	0	3.60434071182008e-247	0.111999390723314	0	0	0	0	0	0	0	1.4822456263574e-52	2.33900327447278e-05	2.72074931646735e-148	0	0	0.223998781446629	0	0	0	0	0	0	0	0	0
NA	Capg	NM_007599	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77772976281702e-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14590962943732e-31	1.96939923135291e-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07368113522463e-286	7.13073026102382e-143	0.111768252343287	0.111999390723314	0	0	0	0	0	0
NA	Capn5	NM_007602	-	0	0	0	0	0.10230195890182	0.447997520146783	1.47415432189618e-12	0.111999390723314	1.31991333463089e-05	0.112226099753213	0.224002946437896	1.2717894397058e-76	0.223998781446629	1.35362217094296e-119	1.35117455115963e-262	0	0	0.111999390722667	4.49397021200973e-135	2.5410678340944e-278	0	0	1.25530257590498e-29	0	0.223998781446629	0	0	0	0	0.111999390723314	0	0	0.111999390723314	0	2.35025613280869e-51	0	2.09052582222522e-107	0	0.111999390723314	0	0	0	2.55981699260089e-144	1.23045161398637e-196	1.00786574394162e-141	0	2.28857224422108e-33	0.223998781446629	0.111999390723314	0.335998172169943	0.111999390723314	0	0	0	0.223998781446629	0	2.40636566861228e-09	0.67199634909975	0.111999384562963	0.205534387034345	0.223998781446629	0.111999390723314	0.111999390723314	0	0	0.111999390723314	0.335998172169879	6.4563087116099e-144	0.111999390723314	0.111999390723314	0	0.111999390723314	0	0	0.11199939207029	0	5.28297017063892e-136	0.111999390723314	0.559996949075127	2.28541122684084e-33	0.111999390723314	0.223998781446629	0.111999390723314	0.111999390723314	0.111999390723314	0.111999390723314	0.111999390723314	0	1.29510747283626e-125	0.111999390723314	0	0	5.75570559485363e-88	0.111999390723314	0.111999390723314	3.32096007415031e-98	0	9.90111663628829e-62	7.49944959192174e-205	0	0
NA	Cav1	NM_007616	+	0	0	0.111999390723309	5.03404063634126e-133	1.76847482436019e-187	1.92456738869778e-44	0.111983318429938	8.80003746679304e-142	0	0.223998781446629	2.42604125445839e-107	2.61832395575414e-250	0	0	1.56213806937747e-266	1.25168804576586e-123	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723318	8.28943628168279e-71	0	0	0	0	3.00775969805116e-27	0	0	0	0	0	0	0	0	0	7.2286092140292e-55	5.50237746990514e-189	0	0	0	0	0	0.111999390723358	1.60401237517159e-243	0	0	0	0	3.05570362783881e-153	0	0	0	0	2.29836507725115e-274	0.111999390723314	0	0	0	0	0	0	0	3.92574045127428e-216	0.223998781446629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723314	2.26762670517528e-123	2.08371022116304e-266	0	0	0	0
NA	Ccbe1	NM_178793	-	0	4.48795904010903e-06	0.215750455173692	0.223998781446629	0.335998177127112	0.336779096578572	0.224834231505234	0.335998173051858	0.668767568375438	0.559996953623984	0.22399878719939	0.111999396089734	0.783995734712478	0.435936283948156	0.444879620827354	0.671996344339865	0.224002369031948	0.335998172167529	0.551748627339401	0.335998172169943	0.223998781446629	0.111999390723314	0	0.111999390723615	0.335998172169943	0.223998781446629	6.56646767551169e-32	0	0.224079627842942	0.223998781446629	1.75587573971546e-132	0.112042331627225	1.9922811437687e-123	2.00550448869947e-36	0	0.111999689756233	0	0	0.0428320144223395	2.07022975999085e-39	7.22163320929107e-88	0	0	0.111999390723314	0	0.33599817216383	0	0	0	0	0	4.44595763149416e-17	1.0466271407302e-84	0	6.06836134794914e-120	0.111999390723314	0	0	1.65731954740784e-237	0	2.95515250961174e-169	0	0.111999390604802	0.33599817217738	0	6.75610800280753e-247	0.111999390723314	0	4.05060222380474e-256	0.111999391029048	0	0	0.336005385951781	0	0	0.223998781446681	0.111984511903784	0	0.223998781446629	8.62492862589593e-15	0.111999390723314	3.35323834797889e-67	5.66149713221614e-182	7.47456766728656e-39	0.111999390697761	0.111999390723314	3.65468659974301e-17	0	0.111999390723314	0.223998781446629	0.223998781446629	0.111999390723314	2.02796550078319e-68	0.223998781446629	1.13479415626869e-14	0.223998781446669	0	0.447997562926889	0.111999390723314	0	0.0559996953616572
NA	Ccl2	NM_011333	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111999390723315	0.111999390723314	0	0	0	0	0	0	0	0	0	0	0	0
NA	Ccl7	NM_013654	+	0	0	0	0	5.2657464713208e-295	5.73052202737513e-152	5.94829592065819e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94065645841247e-318	9.16181974903052e-301	1.75818925787942e-283	2.40114793459522e-266	1.57611664696007e-249	0	0	0	0	0	1.25397355725633e-146	2.607784718101e-128	7.34613814028441e-111	1.36790750051425e-93	1.79999152644267e-76	1.00160416716654e-59	0	0	0	0.111999390723344	0.111999390723314	0.111999390723314	0.111999390723314	0.111999390723314	0.11199939069171	2.04541213978245e-10	2.61756609350048e-28	0	0	0	0	0	6.66175148310751e-132	1.49933730124299e-148	1.18553286215958e-165	6.55851749046098e-183	2.44964221941043e-200	2.2131818180629e-218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12206037356978e-187	2.12590443424078e-44	0	0	0	9.22989832572326e-222	8.15190917192159e-79	0.111999390723314	0	0	3.80667336317459e-262	2.68322973336247e-119	0.111999390723314	4.05933498611007e-54	0
